Goiás;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;6111792;3036882;3074910;92427;36044;x;15.12;5.9;73.13;70.1;76.38;17.71;18.91;16.45;1.69;35.17;8.98;44.14;25.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;6214241;3087239;3127002;95638;36948;1.68;15.39;5.95;73.31;70.26;76.57;17.2;18.37;15.97;1.73;34.34;9.16;43.5;26.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;6316302;3137333;3178969;94827;37866;1.64;15.01;5.99;73.49;70.42;76.77;16.71;17.85;15.51;1.7;33.57;9.36;42.93;27.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;6417591;3186973;3230618;97318;38815;1.6;15.16;6.05;73.66;70.58;76.95;16.24;17.35;15.07;1.74;32.85;9.58;42.43;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;6520857;3237569;3283288;102095;39820;1.61;15.66;6.11;73.83;70.74;77.14;15.79;16.87;14.64;1.81;32.28;9.82;42.1;30.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;6625528;3288834;3336694;103506;40835;1.61;15.62;6.16;74;70.9;77.33;15.35;16.41;14.23;1.82;31.86;10.08;41.94;31.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;6726130;3337975;3388155;97279;41786;1.52;14.46;6.21;74.17;71.06;77.51;14.93;15.97;13.83;1.71;31.54;10.36;41.9;32.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;6824504;3385940;3438564;102373;42799;1.46;15;6.27;74.34;71.21;77.68;14.52;15.54;13.45;1.79;31.21;10.67;41.88;34.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;6923655;3434271;3489384;102288;43885;1.45;14.77;6.34;74.5;71.36;77.86;14.14;15.13;13.09;1.79;30.96;10.99;41.95;35.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;7020904;3481598;3539306;102081;44952;1.4;14.54;6.4;74.67;71.51;78.03;13.76;14.74;12.74;1.78;30.76;11.34;42.1;37.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;7116143;3527872;3588271;101776;46036;1.36;14.3;6.47;74.83;71.66;78.2;13.41;14.36;12.4;1.77;30.59;11.7;42.29;38.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;7209247;3573033;3636214;101345;47129;1.31;14.06;6.54;74.99;71.81;78.37;13.07;14;12.08;1.77;30.44;12.09;42.53;39.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;7300083;3617015;3683068;100833;48272;1.26;13.81;6.61;75.14;71.96;78.53;12.74;13.66;11.77;1.76;30.35;12.5;42.85;41.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;7388558;3659775;3728783;100297;49443;1.21;13.57;6.69;75.3;72.1;78.7;12.42;13.33;11.47;1.76;30.24;12.93;43.18;42.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;7474621;3701294;3773327;99725;50632;1.16;13.34;6.77;75.45;72.25;78.85;12.13;13.01;11.19;1.75;30.13;13.39;43.52;44.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025;7558218;3741545;3816673;99133;51854;1.12;13.12;6.86;75.6;72.39;79.01;11.84;12.71;10.92;1.75;30.01;13.86;43.87;45.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026;7639325;3780517;3858808;98594;53123;1.07;12.91;6.95;75.74;72.53;79.16;11.57;12.42;10.66;1.74;29.81;14.34;44.16;48.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2027;7717928;3818207;3899721;98034;54405;1.03;12.7;7.05;75.89;72.67;79.32;11.3;12.15;10.41;1.74;29.6;14.85;44.45;50.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2028;7793996;3854604;3939392;97483;55723;0.99;12.51;7.15;76.04;72.8;79.46;11.05;11.88;10.17;1.73;29.38;15.37;44.75;52.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2029;7867535;3889712;3977823;97014;57086;0.94;12.33;7.26;76.17;72.94;79.61;10.81;11.63;9.95;1.72;29.09;15.9;44.98;54.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2030;7938596;3923556;4015040;96615;58453;0.9;12.17;7.36;76.32;73.07;79.75;10.58;11.39;9.73;1.72;28.73;16.43;45.16;57.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;8007509;3956313;4051196;96171;59861;0.87;12.01;7.48;76.45;73.2;79.89;10.36;11.16;9.52;1.71;28.44;16.99;45.43;59.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;8074550;3988133;4086417;95720;61301;0.84;11.85;7.59;76.59;73.33;80.03;10.15;10.94;9.32;1.71;28.18;17.56;45.74;62.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;8139722;4019021;4120701;95350;62778;0.81;11.71;7.71;76.72;73.46;80.17;9.95;10.73;9.13;1.7;27.87;18.14;46.01;64.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;8203076;4049002;4154074;95052;64269;0.78;11.59;7.83;76.86;73.59;80.3;9.76;10.53;8.95;1.7;27.57;18.72;46.29;68.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;8264652;4078102;4186550;94818;65803;0.75;11.47;7.96;76.99;73.72;80.43;9.57;10.33;8.78;1.69;27.29;19.29;46.58;70.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;8324460;4106331;4218129;94606;67359;0.72;11.36;8.09;77.11;73.84;80.56;9.41;10.15;8.62;1.68;27.02;19.87;46.89;73.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;8382474;4133679;4248795;94376;68947;0.7;11.26;8.23;77.24;73.96;80.68;9.24;9.98;8.46;1.68;26.77;20.44;47.21;76.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;8438672;4160139;4278533;94173;70558;0.67;11.16;8.36;77.36;74.09;80.8;9.08;9.81;8.31;1.67;26.54;21.01;47.56;78.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;8493054;4185712;4307342;93990;72196;0.64;11.07;8.5;77.48;74.21;80.93;8.93;9.65;8.17;1.67;26.34;21.61;47.95;82.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;8545629;4210407;4335222;93820;73817;0.62;10.98;8.64;77.61;74.32;81.04;8.79;9.5;8.03;1.66;26.16;22.24;48.4;85.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;8596405;4234235;4362170;93668;75473;0.59;10.9;8.78;77.72;74.44;81.16;8.65;9.36;7.9;1.66;26.01;22.89;48.9;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;8645354;4257183;4388171;93505;77156;0.57;10.82;8.92;77.83;74.56;81.27;8.52;9.22;7.78;1.65;25.88;23.57;49.45;91.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;8692452;4279242;4413210;93317;78823;0.54;10.74;9.07;77.95;74.67;81.38;8.4;9.09;7.66;1.65;25.78;24.27;50.05;94.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;8737674;4300403;4437271;93094;80499;0.52;10.65;9.21;78.06;74.78;81.49;8.27;8.97;7.55;1.64;25.68;24.98;50.67;97.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;8780975;4320643;4460332;92835;82181;0.5;10.57;9.36;78.17;74.89;81.6;8.16;8.85;7.44;1.63;25.6;25.69;51.29;100.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;8822329;4339952;4482377;92555;83856;0.47;10.49;9.5;78.27;75;81.71;8.06;8.74;7.34;1.63;25.53;26.4;51.93;103.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;8861729;4358332;4503397;92270;85523;0.45;10.41;9.65;78.38;75.11;81.81;7.95;8.63;7.24;1.62;25.47;27.11;52.58;106.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;8899155;4375775;4523380;91935;87184;0.42;10.33;9.8;78.49;75.21;81.91;7.85;8.53;7.15;1.62;25.42;27.82;53.24;109.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;8934557;4392254;4542303;91536;88837;0.4;10.25;9.94;78.59;75.32;82.01;7.77;8.43;7.06;1.61;25.37;28.53;53.9;112.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;8967883;4407744;4560139;91080;90479;0.37;10.16;10.09;78.69;75.42;82.1;7.67;8.34;6.98;1.61;25.33;29.22;54.55;115.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;8999139;4422252;4576887;90657;92100;0.35;10.07;10.23;78.78;75.52;82.2;7.59;8.25;6.9;1.6;25.28;29.91;55.19;118.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;9028359;4435797;4592562;90236;93708;0.32;9.99;10.38;78.88;75.62;82.29;7.51;8.16;6.82;1.59;25.24;30.59;55.82;120.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;9055541;4448378;4607163;89768;95285;0.3;9.91;10.52;78.97;75.72;82.38;7.43;8.08;6.75;1.59;25.19;31.25;56.44;124.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;9080667;4459983;4620684;89258;96842;0.28;9.83;10.66;79.07;75.82;82.47;7.37;8.01;6.68;1.58;25.14;31.89;57.04;126.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;9103727;4470612;4633115;88713;98364;0.25;9.74;10.8;79.16;75.92;82.56;7.3;7.94;6.62;1.58;25.09;32.51;57.6;129.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;9124748;4480280;4644468;88199;99860;0.23;9.67;10.94;79.24;76.01;82.64;7.23;7.87;6.56;1.57;25.03;33.1;58.13;132.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;9143789;4489013;4654776;87700;101309;0.21;9.59;11.08;79.34;76.11;82.73;7.17;7.8;6.5;1.57;24.95;33.65;58.6;135.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;9160881;4496829;4664052;87172;102732;0.19;9.52;11.21;79.42;76.2;82.81;7.11;7.74;6.44;1.56;24.88;34.17;59.04;137.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;9176042;4503740;4672302;86643;104118;0.17;9.44;11.35;79.51;76.29;82.89;7.05;7.68;6.39;1.56;24.8;34.67;59.46;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;9189311;4509763;4679548;86114;105455;0.14;9.37;11.48;79.59;76.38;82.97;6.99;7.62;6.34;1.55;24.71;35.17;59.88;141.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;6111792;6214241;6316302;6417591;6520857;6625528;6726130;6824504;6923655;7020904;7116143;7209247;7300083;7388558;7474621;7558218;7639325;7717928;7793996;7867535;7938596;8007509;8074550;8139722;8203076;8264652;8324460;8382474;8438672;8493054;8545629;8596405;8645354;8692452;8737674;8780975;8822329;8861729;8899155;8934557;8967883;8999139;9028359;9055541;9080667;9103727;9124748;9143789;9160881;9176042;9189311
0-4;459299;462936;469383;476061;485557;497247;503397;507834;513932;516278;515325;516405;517554;515698;513447;510867;508081;505207;502300;499431;496699;494160;491804;489652;487717;485963;484397;483051;481898;480874;479935;479055;478238;477452;476652;475783;474804;473699;472459;471053;469461;467695;465788;463750;461588;459324;456966;454524;452009;449457;446899
05/set;494062;492463;488411;484968;483543;483449;486702;492760;499051;508150;519442;525211;529274;534988;536957;535630;536343;537119;534890;532265;529317;526181;523017;519893;516884;514115;511597;509260;507124;505207;503467;501918;500580;499445;498433;497507;496640;495834;495056;494272;493410;492444;491354;490124;488728;487148;485395;483497;481474;479322;477068
out/14;537757;531859;525683;519169;512297;506602;504807;500564;496931;495311;495022;498075;503927;510012;518901;529980;535537;539398;544909;546677;545154;545689;546329;544003;541328;538370;535252;532101;528991;525996;523239;520735;518409;516279;514374;512645;511106;509776;508653;507647;506734;505874;505074;504305;503528;502673;501715;500635;499411;498023;496448
15-19;540424;542819;546749;550913;553213;552377;546259;539872;533150;526074;520169;518145;513680;509827;507977;507456;510266;515859;521683;530306;541107;546438;550134;555533;557257;555749;556303;556965;554665;552017;549092;546003;542882;539803;536838;534111;531631;529333;527226;525345;523637;522123;520817;519711;518725;517829;516986;516203;515455;514692;513857
20-24;561237;564076;564974;564782;564787;565721;567692;571188;574910;576775;575533;569037;562288;555204;547773;541500;539077;534224;529986;527736;526801;529237;534546;540182;548687;559433;564778;568490;573900;575662;574206;574797;575496;573250;570661;567790;564756;561691;558667;555756;553081;550645;548394;546335;544493;542827;541352;540082;539010;538061;537198
25-29;563729;570688;576940;582427;587010;590675;593022;593442;592792;592333;592785;594271;597255;600468;601836;600127;593203;586031;578527;570672;563967;561129;555978;551540;549187;548257;550725;556051;561704;570197;580924;586284;590025;595449;597251;595856;596493;597238;595052;592523;589715;586748;583747;580777;577926;575309;572927;570729;568717;566924;565304
30-34;539091;550401;560159;568614;576277;583491;590055;595923;601032;605247;608557;610561;610666;609705;608935;609066;610216;612850;615703;616733;614706;607539;600189;592591;584719;578078;575321;570268;565918;563643;562773;565284;570626;576296;584784;595490;600865;604631;610072;611911;610577;611259;612042;609922;607454;604706;601797;598855;595949;593157;590596
35-39;479700;492319;506661;521760;536076;548627;559641;569119;577318;584735;591703;598031;603664;608556;612560;615669;617496;617436;616326;615402;615370;616361;618865;621624;622628;620659;613622;606402;598938;591194;584677;582002;577052;572795;570595;569796;572349;577706;583391;591875;602555;607941;611729;617178;619057;617787;618516;619342;617285;614879;612195
40-44;436520;446259;454854;463110;472301;483141;495515;509590;524410;538463;550774;561566;570850;578867;586121;592930;599106;604600;609355;613238;616239;617986;617898;616802;615924;615962;617026;619587;622392;623459;621579;614684;607607;600293;592700;586312;583726;578888;574739;572625;571899;574494;579860;585553;594014;604655;610049;613860;619316;621233;620031
45-49;376485;389147;401712;413908;425337;435808;445341;453760;461847;470858;481491;493635;507454;522004;535794;547881;558470;567583;575453;582571;589252;595319;600738;605450;609334;612368;614184;614192;613210;612449;612590;613732;616347;619199;620328;618549;611814;604913;597778;590365;584142;581661;576955;572929;570913;570265;572905;578273;583958;592389;602966
50-54;309277;321765;334419;347148;359810;372303;384641;396889;408783;419935;430156;439469;447699;455616;464446;474856;486745;500265;514505;527996;539823;550199;559157;566922;573970;580613;586664;592081;596812;600728;603815;605711;605837;604996;604377;604641;605882;608555;611452;612656;610999;604477;597802;590902;583726;577721;575370;570833;566971;565080;564534
55-59;245392;255971;266833;277988;289471;301277;313327;325543;337845;350082;362168;374109;385975;397502;408319;418244;427302;435324;443054;451670;461818;473410;486583;500461;513630;525208;535390;544211;551886;558867;565448;571461;576862;581596;585542;588684;590672;590948;590290;589848;590270;591631;594373;597316;598606;597105;590861;584494;577920;571068;565355
60-64;188218;196906;205875;215119;224642;234432;244501;254852;265481;276430;287692;299201;310871;322634;334344;345919;357361;368740;379805;390205;399759;408499;416276;423796;432174;442032;453276;466024;479439;492178;503397;513289;521885;529393;536241;542708;548629;553961;558662;562606;565782;567854;568294;567844;567607;568199;569687;572478;575446;576818;575501
65-69;140202;145861;152258;159281;166738;174519;182610;190973;199599;208494;217638;227049;236732;246678;256931;267486;278278;289235;300283;311295;322187;332971;343714;354175;364036;373117;381453;388909;396138;404181;413618;424353;436485;449229;461339;472024;481466;489715;496952;503576;509836;515590;520786;525395;529296;532473;534621;535237;535028;535024;535809
70-74;105181;108827;112111;115371;119089;123533;128634;134385;140701;147405;154407;161693;169237;177029;185069;193336;201850;210618;219636;228939;238524;248332;258307;268384;278438;288404;298284;308142;317760;326844;335230;342959;349921;356698;364228;373020;382993;394213;405975;417154;427039;435807;443518;450327;456580;462501;467956;472914;477338;481123;484251
75-79;67435;70962;74872;78893;82666;86039;89118;91938;94759;97971;101787;106147;111057;116440;122156;128134;134361;140822;147507;154407;161506;168827;176380;184159;192197;200485;208982;217635;226385;235132;243815;252438;261061;269492;277472;284868;291715;297934;304018;310772;318621;327481;337399;347761;357610;366339;374120;381021;387160;392825;398197
80-84;39224;40902;42657;44573;46743;49189;51889;54881;57960;60858;63458;65857;68096;70365;72940;75973;79420;83296;87534;92036;96753;101672;106789;112098;117585;123238;129072;135102;141325;147758;154403;161225;168184;175234;182295;189318;196307;203318;210190;216714;222783;228438;233624;238734;244400;250952;258303;266477;274982;283063;290245
85-89;18460;19791;21014;22168;23283;24378;25511;26710;28022;29501;31158;32988;35012;37098;39070;40848;42513;44095;45724;47567;49716;52146;54876;57851;61018;64337;67810;71433;75200;79099;83122;87278;91583;96037;100649;105418;110323;115338;120433;125546;130642;135729;140848;145882;150679;155159;159365;163263;167139;171433;176366
90+;10099;10289;10737;11338;12017;12720;13468;14281;15132;16004;16878;17797;18792;19867;21045;22316;23700;25226;26816;28389;29898;31414;32970;34606;36363;38264;40324;42570;44987;47569;50299;53197;56274;59516;62915;66455;70158;74038;78090;82313;86700;91248;95955;100796;105737;110755;115857;121072;126313;131471;136491
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;3036882;3087239;3137333;3186973;3237569;3288834;3337975;3385940;3434271;3481598;3527872;3573033;3617015;3659775;3701294;3741545;3780517;3818207;3854604;3889712;3923556;3956313;3988133;4019021;4049002;4078102;4106331;4133679;4160139;4185712;4210407;4234235;4257183;4279242;4300403;4320643;4339952;4358332;4375775;4392254;4407744;4422252;4435797;4448378;4459983;4470612;4480280;4489013;4496829;4503740;4509763
0-4;234909;236648;239853;243206;248032;254011;257166;259447;262578;263789;263313;263875;264474;263535;262392;261082;259667;258206;256729;255269;253881;252590;251390;250293;249306;248412;247613;246928;246339;245818;245338;244890;244474;244075;243668;243224;242724;242160;241528;240811;239996;239094;238119;237077;235971;234815;233609;232360;231073;229768;228460
05/set;252512;251713;249626;247818;247006;246842;248389;251398;254558;259184;264962;267928;270022;272960;273985;273323;273702;274115;272991;271662;270171;268583;266980;265397;263869;262465;261185;259995;258909;257931;257046;256256;255576;254997;254482;254010;253570;253162;252768;252367;251930;251437;250882;250256;249545;248736;247843;246872;245841;244740;243591
out/14;273408;270822;267966;264838;261474;258690;257795;255615;253711;252803;252541;253989;256894;259949;264469;270137;272997;274989;277826;278753;277992;278282;278626;277454;276100;274604;273029;271432;269858;268340;266945;265673;264489;263406;262436;261558;260774;260099;259527;259019;258555;258118;257714;257326;256930;256496;256007;255462;254839;254135;253328
15-19;271901;273118;275415;278026;279721;279742;277058;274113;270903;267457;264587;263590;261312;259316;258306;257944;259282;262065;264994;269384;274916;277667;279580;282361;283271;282526;282830;283192;282039;280705;279234;277682;276110;274559;273063;271689;270438;269274;268210;267259;266398;265636;264977;264419;263926;263475;263053;262661;262288;261905;261487
20-24;282815;284353;284561;284022;283622;283881;284887;286958;289337;290807;290627;287767;284659;281285;277681;274642;273450;270991;268814;267613;267049;268201;270843;273680;278006;283503;286263;288187;290976;291915;291212;291547;291935;290826;289539;288114;286605;285080;283574;282120;280788;279574;278450;277423;276506;275680;274948;274319;273789;273328;272904
25-29;280820;285033;288975;292516;295441;297653;298924;298883;298110;297471;297480;298227;300019;302119;303323;302900;299829;296514;292935;289125;285873;284471;281869;279604;278367;277820;278997;281651;284497;288814;294291;297063;299011;301809;302780;302124;302494;302918;301858;300621;299247;297792;296318;294857;293451;292167;290999;289916;288928;288048;287261
30-34;265934;272037;277419;282203;286639;290892;294871;298585;301904;304619;306630;307712;307505;306572;305772;305610;306178;307775;309675;310692;310099;306910;303518;299907;296111;292917;291575;289046;286850;285670;285170;286374;289038;291896;296206;301666;304449;306416;309225;310225;309615;310019;310474;309464;308274;306946;305536;304109;302697;301335;300093
35-39;235624;241878;249053;256686;264033;270622;276534;281739;286359;290641;294739;298572;302140;305325;307911;309806;310787;310497;309491;308616;308370;308854;310376;312223;313227;312676;309579;306281;302766;299063;295955;294674;292221;290093;288969;288519;289752;292425;295293;299599;305039;307831;309816;312633;313663;313101;313539;314023;313059;311918;310638
40-44;214207;218919;223025;226950;231363;236646;242747;249752;257209;264385;270821;276592;281675;286180;290360;294358;298098;301578;304682;307197;309033;309974;309683;308702;307867;307672;308206;309763;311637;312679;312186;309187;305986;302572;298973;295955;294736;292362;290310;289246;288848;290109;292790;295664;299954;305368;308168;310172;312994;314049;313535
45-49;183672;189897;196112;202153;207782;212875;217461;221462;225285;229592;234750;240707;247550;254836;261846;268139;273780;278753;283162;287257;291171;294842;298267;301337;303847;305700;306684;306457;305555;304801;304676;305260;306849;308748;309826;309394;306497;303409;300112;296630;293719;292572;290285;288316;287318;286974;288266;290949;293821;298092;303465
50-54;150157;156148;162210;168312;174410;180468;186485;192497;198346;203798;208733;213183;217068;220788;224981;230001;235797;242449;249538;256354;262478;267975;272842;277173;281209;285083;288725;292131;295195;297711;299589;300620;300473;299669;299012;298973;299622;301245;303165;304282;303923;301157;298211;295064;291734;288963;287903;285727;283866;282952;282676
55-59;118543;123426;128518;133806;139264;144871;150590;156379;162213;168046;173846;179613;185380;190993;196233;200979;205268;209023;212627;216684;221539;227144;233571;240422;247022;252970;258325;263082;267330;271300;275111;278703;282070;285111;287624;289518;290602;290550;289870;289335;289399;290122;291781;293715;294873;294601;292000;289243;286298;283169;280581
60-64;91391;95107;98938;102909;107073;111447;116028;120813;125781;130911;136188;141572;147026;152530;158037;163519;168973;174434;179751;184727;189238;193328;196927;200396;204298;208962;214337;220484;227030;233339;239036;244178;248764;252875;256728;260434;263929;267215;270196;272676;274568;275692;275743;275203;274804;274977;275775;277449;279376;280564;280388
65-69;68136;70658;73476;76532;79729;83015;86409;89915;93550;97367;101375;105577;109970;114532;119246;124102;129056;134082;139159;144245;149312;154361;159426;164366;169003;173216;177051;180447;183732;187421;191815;196866;202621;208739;214639;219981;224812;229145;233047;236714;240247;243590;246739;249610;252016;253876;255025;255183;254798;254550;254841
70-74;50529;52179;53650;55098;56737;58687;60903;63372;66053;68855;71738;74718;77802;81004;84370;87903;91610;95490;99522;103691;107989;112379;116840;121356;125884;130407;134919;139452;143883;148050;151847;155314;158410;161420;164798;168800;173389;178590;184109;189433;194262;198647;202606;206192;209572;212834;215928;218856;221537;223804;225581
