São Paulo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;42298906;20607272;21691634;600394;246231;x;14.19;5.82;76.1;72.6;79.55;11.98;13.03;10.87;1.67;32.02;11.09;43.11;34.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;42707383;20805607;21901776;609189;248499;0.97;14.26;5.82;76.47;73.04;79.84;11.58;12.6;10.51;1.69;31.38;11.39;42.76;36.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;43119841;21006793;22113048;614973;251306;0.97;14.26;5.83;76.82;73.46;80.11;11.19;12.18;10.16;1.7;30.76;11.72;42.48;37.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;43528708;21206883;22321825;609461;254413;0.95;14;5.84;77.16;73.86;80.38;10.83;11.79;9.83;1.69;30.16;12.08;42.25;40.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;43937755;21407763;22529992;623424;257855;0.94;14.19;5.87;77.48;74.24;80.63;10.49;11.41;9.51;1.73;29.64;12.48;42.12;42.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;44356304;21614159;22742145;637209;261613;0.95;14.37;5.9;77.79;74.6;80.88;10.16;11.06;9.22;1.77;29.25;12.91;42.16;44.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;44760305;21813699;22946606;603412;265394;0.91;13.48;5.93;78.08;74.94;81.11;9.85;10.72;8.94;1.68;28.86;13.36;42.22;46.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;45149603;22006254;23143349;617221;269488;0.87;13.67;5.97;78.36;75.26;81.34;9.56;10.4;8.67;1.72;28.58;13.85;42.43;48.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;45538936;22199331;23339605;613637;274009;0.86;13.47;6.02;78.62;75.56;81.56;9.28;10.1;8.42;1.72;28.39;14.38;42.77;50.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;45919049;22388135;23530914;609658;278821;0.83;13.28;6.07;78.87;75.85;81.76;9.01;9.81;8.18;1.72;28.21;14.94;43.15;52.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;46289333;22572327;23717006;605336;283825;0.81;13.08;6.13;79.11;76.12;81.96;8.77;9.54;7.95;1.72;28.03;15.53;43.56;55.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;46649132;22751542;23897590;600602;289190;0.78;12.87;6.2;79.33;76.37;82.15;8.53;9.28;7.74;1.71;27.89;16.15;44.04;57.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;46997428;22925220;24072208;595009;294962;0.75;12.66;6.28;79.54;76.61;82.34;8.31;9.04;7.53;1.71;27.8;16.8;44.61;60.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;47333288;23092856;24240432;589159;301077;0.71;12.45;6.36;79.74;76.84;82.51;8.09;8.81;7.34;1.71;27.71;17.48;45.2;62.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;47656295;23254217;24402078;583426;307543;0.68;12.24;6.45;79.93;77.05;82.68;7.89;8.59;7.16;1.71;27.6;18.18;45.78;66.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025;47966292;23409215;24557077;577872;314267;0.65;12.05;6.55;80.11;77.25;82.84;7.71;8.38;6.99;1.71;27.49;18.88;46.37;68.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026;48263115;23557726;24705389;572490;321411;0.62;11.86;6.66;80.28;77.43;82.99;7.52;8.19;6.83;1.71;27.35;19.59;46.94;71.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2027;48546516;23699601;24846915;567276;328973;0.59;11.69;6.78;80.44;77.61;83.14;7.36;8;6.68;1.7;27.17;20.3;47.47;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2028;48816331;23834769;24981562;562261;336812;0.56;11.52;6.9;80.59;77.77;83.28;7.2;7.83;6.53;1.7;26.98;21.02;48;78.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2029;49072504;23963191;25109313;557539;344976;0.52;11.36;7.03;80.73;77.92;83.41;7.05;7.66;6.4;1.7;26.77;21.74;48.5;81.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2030;49315046;24084837;25230209;553248;353522;0.49;11.22;7.17;80.86;78.07;83.54;6.91;7.51;6.27;1.7;26.49;22.44;48.94;84.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;49544302;24199881;25344421;548994;362230;0.46;11.08;7.31;80.99;78.2;83.66;6.77;7.36;6.15;1.7;26.25;23.15;49.4;88.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;49760463;24308429;25452034;544928;371393;0.44;10.95;7.46;81.11;78.33;83.78;6.64;7.22;6.04;1.7;26.04;23.87;49.91;91.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;49963489;24410466;25553023;541212;380716;0.41;10.83;7.62;81.22;78.44;83.89;6.52;7.09;5.93;1.69;25.81;24.57;50.38;94.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;50153386;24505982;25647404;537685;390409;0.38;10.72;7.78;81.32;78.55;84;6.41;6.96;5.83;1.69;25.58;25.27;50.85;98.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;50330107;24594967;25735140;534482;400338;0.35;10.62;7.95;81.42;78.65;84.1;6.3;6.84;5.73;1.69;25.37;25.96;51.33;102.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;50493492;24677360;25816132;531135;410530;0.32;10.52;8.13;81.51;78.75;84.19;6.2;6.73;5.64;1.69;25.16;26.65;51.81;106.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;50643366;24753073;25890293;528036;420916;0.3;10.43;8.31;81.6;78.83;84.28;6.11;6.63;5.56;1.69;24.96;27.33;52.29;109.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;50779824;24822171;25957653;525200;431428;0.27;10.34;8.5;81.68;78.92;84.37;6.02;6.53;5.48;1.69;24.79;28.01;52.8;112.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;50902899;24884680;26018219;522421;442065;0.24;10.26;8.68;81.75;78.99;84.45;5.93;6.43;5.4;1.68;24.64;28.72;53.36;116.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;51012645;24940624;26072021;519777;452661;0.22;10.19;8.87;81.83;79.06;84.53;5.85;6.34;5.33;1.68;24.51;29.47;53.98;120.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;51109151;24990043;26119108;517139;463265;0.19;10.12;9.06;81.9;79.13;84.61;5.78;6.26;5.27;1.68;24.4;30.25;54.65;124.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;51192586;25033036;26159550;514932;473959;0.16;10.06;9.26;81.96;79.19;84.68;5.71;6.18;5.2;1.68;24.32;31.07;55.38;127.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;51263186;25069746;26193440;512853;484648;0.14;10;9.45;82.02;79.25;84.75;5.64;6.11;5.15;1.68;24.26;31.92;56.17;131.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;51321077;25100231;26220846;510676;495122;0.11;9.95;9.65;82.07;79.3;84.81;5.57;6.04;5.09;1.68;24.22;32.8;57.01;135.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;51366301;25124489;26241812;508421;505550;0.09;9.9;9.84;82.12;79.35;84.88;5.51;5.97;5.04;1.67;24.19;33.7;57.89;139.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;51398888;25142542;26256346;506137;515856;0.06;9.85;10.04;82.17;79.4;84.93;5.46;5.91;4.99;1.67;24.19;34.63;58.82;143.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;51419021;25154494;26264527;503976;526011;0.04;9.8;10.23;82.22;79.44;84.99;5.4;5.85;4.94;1.67;24.2;35.59;59.79;147.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;51426883;25160421;26266462;501764;536026;0.02;9.76;10.42;82.26;79.48;85.04;5.35;5.79;4.9;1.67;24.23;36.57;60.79;150.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;51422538;25160338;26262200;499335;545787;-0.01;9.71;10.61;82.3;79.52;85.1;5.31;5.74;4.86;1.67;24.26;37.53;61.79;154.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;51405978;25154242;26251736;496571;555260;-0.03;9.66;10.8;82.34;79.56;85.14;5.26;5.69;4.82;1.67;24.29;38.46;62.76;158.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;51377266;25142132;26235134;493794;564550;-0.06;9.61;10.99;82.38;79.59;85.19;5.22;5.64;4.78;1.67;24.33;39.37;63.7;161.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;51336626;25124074;26212552;491003;573550;-0.08;9.56;11.17;82.42;79.62;85.23;5.19;5.6;4.75;1.66;24.37;40.25;64.62;164.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;51284187;25100123;26184064;488019;582372;-0.1;9.52;11.36;82.45;79.65;85.28;5.15;5.56;4.72;1.66;24.41;41.09;65.49;168.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;51220015;25070313;26149702;484875;590889;-0.13;9.47;11.54;82.47;79.67;85.31;5.11;5.52;4.69;1.66;24.44;41.87;66.31;171.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;51144153;25034642;26109511;481430;599162;-0.15;9.41;11.72;82.5;79.7;85.35;5.08;5.48;4.66;1.66;24.46;42.58;67.04;174.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;51056719;24993133;26063586;478067;607225;-0.17;9.36;11.89;82.53;79.72;85.39;5.05;5.44;4.63;1.66;24.47;43.22;67.69;176.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;50958014;24945927;26012087;474786;615061;-0.19;9.32;12.07;82.55;79.74;85.42;5.02;5.41;4.61;1.66;24.47;43.75;68.23;179.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;50848310;24893155;25955155;471387;622541;-0.22;9.27;12.24;82.58;79.76;85.45;4.99;5.38;4.58;1.65;24.46;44.23;68.69;180.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;50727840;24834941;25892899;467988;629796;-0.24;9.23;12.42;82.6;79.77;85.49;4.97;5.35;4.56;1.65;24.44;44.69;69.13;182.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;50596822;24771413;25825409;464536;636786;-0.26;9.18;12.59;82.62;79.79;85.51;4.94;5.32;4.54;1.65;24.43;45.17;69.6;184.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;42298906;42707383;43119841;43528708;43937755;44356304;44760305;45149603;45538936;45919049;46289333;46649132;46997428;47333288;47656295;47966292;48263115;48546516;48816331;49072504;49315046;49544302;49760463;49963489;50153386;50330107;50493492;50643366;50779824;50902899;51012645;51109151;51192586;51263186;51321077;51366301;51398888;51419021;51426883;51422538;51405978;51377266;51336626;51284187;51220015;51144153;51056719;50958014;50848310;50727840;50596822
0-4;2968754;2964099;2978553;2994081;3012089;3044325;3060670;3059848;3064017;3060153;3038361;3022036;3010422;2987966;2963497;2937496;2910525;2883382;2856802;2831096;2806471;2783005;2760663;2739519;2719596;2700783;2682938;2666003;2649965;2634704;2620079;2606067;2592831;2580406;2568642;2557353;2546421;2535671;2524866;2513861;2502465;2490568;2478104;2464931;2451004;2436379;2421114;2405315;2389070;2372483;2355755
05/set;3126834;3070415;3032286;3007729;2987299;2965962;2961456;2976031;2991677;3009786;3042098;3058542;3057837;3062089;3058324;3036641;3020396;3008858;2986483;2962094;2936173;2909267;2882169;2855634;2829972;2805405;2782000;2759708;2738614;2718750;2699997;2682210;2665319;2649314;2634094;2619500;2605515;2592311;2579912;2568165;2556898;2545981;2535262;2524498;2513532;2502162;2490284;2477834;2464672;2450763;2436159
out/14;3369319;3351745;3297434;3227780;3164764;3117424;3061270;3023386;2999044;2978818;2957679;2953362;2968103;2983913;3002174;3034621;3051213;3050654;3055056;3051437;3029901;3013804;3002383;2980094;2955772;2929910;2903059;2875999;2849493;2823858;2799327;2775965;2753714;2732654;2712815;2694073;2676296;2659420;2643430;2628234;2613663;2599696;2586502;2574117;2562386;2551138;2540246;2529543;2518785;2507820;2496463
15-19;3348032;3335551;3348412;3373212;3387897;3378837;3361265;3306995;3237404;3174445;3127121;3070987;3033059;3008633;2988311;2967082;2962634;2977196;2992816;3010886;3043116;3059561;3058969;3063388;3059838;3038419;3022393;3011036;2988831;2964584;2938786;2912003;2885021;2858592;2833029;2808551;2785233;2763034;2742018;2722213;2703516;2685787;2668958;2653010;2637849;2623305;2609369;2596195;2583829;2572115;2560877
20-24;3686268;3640865;3579280;3512600;3457198;3422740;3409406;3421271;3444987;3458597;3448513;3429921;3374722;3304235;3240326;3191979;3134842;3095832;3070267;3048788;3026408;3020954;3034818;3050028;3067910;3100104;3116598;3116093;3120599;3117136;3095836;3079922;3068652;3046547;3022410;2996728;2970053;2943168;2916837;2891356;2866971;2843742;2821614;2800672;2780939;2762305;2744627;2727848;2711950;2696855;2682362
25-29;3840403;3855371;3854821;3840241;3814221;3779508;3733167;3670693;3603105;3546685;3511090;3496503;3506974;3529227;3541389;3529921;3509943;3453454;3381699;3316486;3266768;3208417;3168416;3142136;3120271;3097871;3092556;3106496;3121774;3139717;3171916;3188457;3188042;3192604;3189226;3168056;3152237;3141052;3119054;3095027;3069451;3042884;3016103;2989865;2964480;2940197;2917053;2895003;2874127;2854447;2835877
30-34;3603941;3672267;3737442;3795464;3841181;3871426;3886229;3885538;3870857;3844758;3809963;3763557;3701048;3633386;3576820;3540955;3525986;3535944;3557621;3569226;3557248;3536795;3480037;3408187;3343026;3293519;3235535;3195804;3169736;3148057;3125846;3120663;3134670;3150011;3167988;3200185;3216759;3216413;3221030;3217731;3196675;3180957;3169860;3147968;3124044;3098575;3072115;3045435;3019305;2994017;2969813
35-39;3226646;3285871;3356614;3434403;3512187;3584868;3653533;3719044;3777409;3823504;3854180;3869470;3869319;3855209;3829700;3795518;3749737;3687891;3620892;3564916;3529504;3514844;3524974;3546753;3558491;3546764;3526614;3470288;3398917;3334199;3285066;3227480;3188046;3162207;3140738;3118739;3113698;3127760;3143139;3161135;3193303;3209887;3209607;3214277;3211043;3190128;3174529;3163509;3141733;3117940;3092602
40-44;3020480;3049089;3075191;3103188;3139659;3188319;3248192;3319418;3397581;3475713;3548754;3617789;3683675;3742428;3788967;3820160;3836048;3836586;3823237;3798526;3765162;3720217;3659268;3593155;3537945;3503154;3488956;3499343;3521264;3533162;3521714;3501886;3446070;3375280;3311114;3262444;3205359;3166282;3140713;3119487;3097741;3092859;3106951;3122337;3140328;3172399;3188954;3188732;3193434;3190276;3169532
45-49;2789891;2830014;2868067;2904046;2937668;2969191;2998883;3026069;3055073;3092380;3141667;3201967;3273423;3351686;3429882;3503019;3572155;3638153;3697081;3743885;3775447;3791841;3793015;3780398;3756488;3723934;3679865;3619939;3554880;3500636;3466599;3452928;3463557;3485545;3497544;3486378;3466908;3411748;3341758;3278351;3230304;3173927;3135345;3110136;3089240;3067822;3063110;3077191;3092535;3110452;3142345
50-54;2468639;2528277;2582180;2631222;2676970;2720504;2761663;2800713;2837660;2872236;2904703;2935322;2963428;2993282;3031239;3080909;3141351;3212697;3290667;3368530;3441387;3510272;3576027;3634790;3681563;3713265;3729990;3731702;3719800;3696732;3665119;3622137;3563518;3499846;3446825;3413717;3400648;3411460;3433401;3445433;3434582;3415553;3361291;3292429;3230096;3182923;3127544;3089634;3064892;3044415;3023438
55-59;2014539;2089281;2165276;2240441;2311724;2377238;2437302;2491800;2541542;2588005;2632224;2674059;2713763;2751343;2786553;2819654;2850927;2879719;2910179;2948505;2998225;3058378;3129081;3206158;3283077;3355045;3423092;3488078;3546192;3592510;3624035;3640880;3643046;3631887;3609784;3579286;3537633;3480665;3418777;3367341;3335422;3323076;3334011;3355728;3367663;3357157;3338668;3285639;3218356;3157523;3111544
60-64;1557537;1628143;1697478;1766390;1836606;1908918;1982583;2057463;2131564;2201933;2266765;2326367;2380621;2430281;2476723;2520917;2562742;2602440;2640025;2675302;2708504;2739916;2768899;2799467;2837582;2886641;2945696;3014857;3090092;3165127;3235357;3301772;3365196;3421927;3467181;3498071;3514741;3517224;3506822;3485814;3456637;3416669;3361885;3302391;3253094;3222727;3211263;3222204;3243428;3255079;3244955
65-69;1123897;1174680;1235351;1302828;1372344;1441004;1509111;1576108;1642778;1710711;1780635;1851855;1924245;1995899;2064029;2126938;2184910;2237855;2286445;2331931;2375217;2416174;2455055;2491874;2526452;2559026;2589882;2618423;2648472;2685690;2733265;2790274;2856786;2928963;3000879;3068185;3131827;3192621;3247017;3290420;3320076;3336184;3338840;3329253;3309559;3282080;3244342;3192548;3136360;3089971;3061656
70-74;867640;890093;910374;932316;961410;1000574;1048644;1105574;1168609;1233506;1297671;1361395;1424192;1486762;1550543;1616172;1683017;1750954;1818218;1882243;1941455;1996160;2046288;2092416;2135638;2176743;2215629;2252536;2287495;2320348;2351345;2380762;2408060;2436778;2472143;2517067;2570639;2632843;2700151;2767123;2829767;2888999;2945598;2996231;3036590;3064120;3079097;3081698;3073036;3055027;3029789
75-79;609359;629083;652663;678178;702855;725535;746834;766399;787462;814670;850465;893859;944807;1000959;1058711;1115864;1172700;1228825;1284845;1341988;1400770;1460644;1521501;1581777;1639204;1692388;1741636;1786936;1828758;1867978;1905219;1940433;1973860;2005522;2035301;2063444;2090209;2115145;2141402;2173591;2214220;2262396;2318031;2377989;2437532;2493191;2545804;2596099;2641044;2676754;2700969
80-84;401863;412588;422811;433675;446376;461452;478993;499510;521489;542741;562367;580946;598292;616948;640551;670980;707432;749858;796385;844176;891520;938663;985342;1032030;1079699;1128746;1178711;1229516;1279841;1327810;1372297;1413596;1451755;1487099;1520261;1551696;1581399;1609592;1636300;1661443;1685254;1707970;1729242;1751699;1779126;1813521;1854036;1900486;1950273;1999579;2045600
85-89;187052;209282;226014;239139;250009;259582;268555;277317;286565;297067;309125;322854;338660;355440;371651;386673;401014;414647;429355;447669;470837;498266;529884;564358;599709;634747;669708;704434;739273;774906;811570;848937;886943;924581;960465;993784;1024810;1053642;1080462;1105642;1129449;1151917;1173253;1193472;1212535;1230636;1247974;1264305;1281618;1302713;1328991
90+;87812;90669;99594;111775;125298;138897;152549;166426;180113;193341;205952;218341;230838;243602;256905;270793;285543;301571;318258;334820;350933;367124;383674;401327;421153;443643;468634;496175;525828;556995;589272;622779;657500;693423;730638;769044;808503;848970;889794;930171;969584;1008214;1046169;1083184;1118975;1153388;1186590;1218796;1249863;1279611;1308095
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;20607272;20805607;21006793;21206883;21407763;21614159;21813699;22006254;22199331;22388135;22572327;22751542;22925220;23092856;23254217;23409215;23557726;23699601;23834769;23963191;24084837;24199881;24308429;24410466;24505982;24594967;24677360;24753073;24822171;24884680;24940624;24990043;25033036;25069746;25100231;25124489;25142542;25154494;25160421;25160338;25154242;25142132;25124074;25100123;25070313;25034642;24993133;24945927;24893155;24834941;24771413
0-4;1518720;1516267;1523626;1531569;1540814;1557369;1565792;1565422;1567609;1565681;1554575;1546271;1540372;1528919;1516434;1503166;1489400;1475542;1461969;1448846;1436274;1424291;1412875;1402069;1391891;1382277;1373160;1364507;1356311;1348513;1341039;1333879;1327114;1320765;1314752;1308984;1303393;1297895;1292368;1286742;1280920;1274838;1268461;1261721;1254596;1247114;1239304;1231221;1222909;1214420;1205859
05/set;1599000;1570213;1550739;1538164;1527670;1516698;1514348;1521795;1529819;1539132;1555741;1564228;1563935;1566180;1564317;1553278;1545023;1539179;1527782;1515347;1502128;1488408;1474590;1461049;1447947;1435406;1423449;1412060;1401288;1391146;1381565;1372475;1363842;1355661;1347884;1340424;1333281;1326531;1320194;1314188;1308427;1302842;1297364;1291861;1286254;1280442;1274367;1267998;1261263;1254149;1246678
out/14;1710367;1704441;1679458;1646265;1615989;1593194;1564572;1545246;1532810;1522446;1511593;1509358;1516907;1525031;1534439;1551133;1559711;1559502;1561842;1560072;1549120;1540955;1535177;1523830;1511432;1498245;1484555;1470754;1457226;1444137;1431616;1419686;1408323;1397570;1387437;1377860;1368774;1360147;1351969;1344204;1336758;1329628;1322885;1316557;1310561;1304809;1299238;1293769;1288270;1282662;1276855
15-19;1689753;1683479;1690928;1705126;1714546;1712034;1706193;1681324;1648260;1618106;1595401;1566874;1547597;1535178;1524827;1513989;1511740;1519241;1527312;1536667;1553290;1561822;1561628;1563995;1562274;1551399;1543286;1537545;1526247;1513901;1500760;1487114;1473360;1459879;1446841;1434360;1422461;1411130;1400402;1390288;1380740;1371685;1363087;1354937;1347193;1339764;1332658;1325931;1319617;1313635;1307889
20-24;1859731;1839301;1808492;1773698;1744474;1726517;1719923;1726938;1740636;1749558;1746584;1740281;1715018;1681581;1651014;1627848;1598876;1579091;1566121;1555209;1543809;1541064;1548226;1556112;1565390;1581999;1590567;1590437;1592865;1591205;1580416;1572378;1566699;1555479;1543213;1530151;1516583;1502905;1489500;1476524;1464105;1452268;1440987;1430314;1420255;1410754;1401732;1393169;1385058;1377360;1369968
25-29;1906623;1920447;1927313;1927198;1920265;1907224;1886477;1855385;1820287;1790669;1772220;1765040;1771366;1784322;1792511;1788850;1781848;1755957;1721917;1690723;1666878;1637314;1617043;1603726;1592641;1581274;1578636;1585858;1593788;1603108;1619719;1628314;1628246;1630715;1629111;1618413;1610448;1604830;1593691;1581507;1568525;1555035;1541438;1528099;1515189;1502839;1491067;1479846;1469225;1459207;1449754
30-34;1764601;1801518;1837738;1871215;1899281;1920219;1934078;1940992;1940947;1934105;1921154;1900507;1869540;1834553;1804988;1786501;1779194;1785287;1797955;1805867;1801967;1794753;1768784;1734771;1703675;1680003;1650702;1630627;1617465;1606512;1595275;1592729;1599993;1607963;1617309;1633912;1642523;1642507;1645010;1643458;1632846;1624951;1619387;1608320;1596207;1583302;1569882;1556350;1543083;1530244;1517958
35-39;1569961;1598766;1633665;1672642;1712452;1750726;1787939;1824440;1858191;1886550;1907817;1922035;1929336;1929699;1923287;1910779;1890591;1860120;1825626;1796496;1778337;1771254;1777478;1790222;1798230;1794514;1787514;1761840;1728149;1697352;1673931;1644900;1625030;1612023;1601213;1590122;1587673;1594974;1602968;1612318;1628894;1637513;1637537;1640067;1638560;1628038;1620218;1614708;1603718;1591688;1578868
40-44;1463518;1478424;1490951;1503691;1520614;1544029;1573367;1608682;1647992;1688105;1726673;1764170;1800956;1834995;1863666;1885285;1899907;1907663;1908531;1902651;1890686;1871060;1841192;1807303;1778701;1760967;1754199;1760599;1773439;1781555;1778022;1771219;1745865;1712552;1682112;1658986;1630281;1610645;1597815;1587164;1576236;1573885;1581197;1589186;1598528;1615040;1623634;1623690;1626238;1624774;1614358
45-49;1326333;1347863;1369879;1391592;1411637;1429384;1445125;1458490;1472021;1489613;1513550;1543269;1578820;1618266;1658478;1697161;1734764;1771646;1805803;1834639;1856487;1871415;1879550;1880847;1875439;1863962;1844881;1815671;1782478;1754506;1737261;1730832;1737381;1750249;1758417;1755050;1748454;1723500;1690675;1660692;1637943;1609685;1590358;1577749;1567299;1556568;1554315;1561613;1569569;1578854;1595241
50-54;1164853;1191238;1215024;1237051;1258695;1280804;1303149;1325917;1348343;1369087;1387535;1403981;1418060;1432264;1450396;1474685;1504587;1540149;1579479;1619534;1658069;1695516;1732229;1766247;1795021;1816902;1831965;1840357;1842017;1837062;1826121;1807698;1779304;1746994;1719808;1703158;1697109;1703760;1716573;1724730;1721531;1715170;1690743;1658592;1629259;1607036;1579399;1560483;1548157;1537958;1527494
55-59;942726;976657;1010976;1044771;1076723;1106067;1132998;1157419;1180121;1202407;1225083;1247938;1271151;1293977;1315125;1334007;1350917;1365507;1380181;1398625;1423005;1452773;1487961;1526753;1566208;1604148;1641018;1677165;1710675;1739050;1760693;1775691;1784213;1786177;1781685;1771331;1753666;1726286;1695106;1668929;1653022;1647418;1654111;1666731;1674763;1671726;1665631;1641917;1610709;1582276;1560766
